year,month,day,individualCount,stateProvince,decimalLongitude,decimalLatitude
2021,5,12,1,Victoria,145.73497,-36.72648
2020,4,14,1,Victoria,146.04162,-38.3739
2022,11,23,1,Victoria,144.17699,-37.42545
2022,6,28,1,Victoria,145.71117,-37.8679
2021,2,21,3,Victoria,143.94433,-38.55382
2021,1,19,1,Victoria,146.45029,-38.3337
2021,11,28,1,Victoria,145.43752,-38.36663
2020,9,15,1,Victoria,145.89508,-36.88223
2020,9,1,1,Victoria,145.61177,-37.50058
2020,11,20,1,Victoria,145.20042,-37.13766
2020,3,20,1,Victoria,147.5269,-37.44594
2022,1,31,1,Victoria,145.27667,-38.36793
2020,1,28,1,Victoria,141.6323,-38.25278
2022,12,7,1,Victoria,144.24586,-37.44493
2022,6,23,1,Victoria,145.71134,-37.8679
2022,4,15,1,Victoria,148.26513,-37.30284
2022,1,15,1,Victoria,143.27741,-37.31903
2022,12,22,1,Victoria,144.22566,-37.38928
2022,1,26,1,Victoria,145.37954,-37.83637
2020,1,22,1,Victoria,141.61666,-38.36668
2023,2,9,1,Victoria,144.09135,-37.43981
2022,6,28,1,Victoria,145.71302,-37.86817
2021,3,15,1,Victoria,146.42549,-38.48123
2022,8,19,1,Victoria,145.37107,-38.37122
2021,2,3,1,Victoria,145.19156,-37.16918
2021,6,2,1,Victoria,148.29162,-37.11337
2023,4,17,1,Victoria,144.11136,-37.44063
2022,10,6,1,Victoria,141.65222,-38.17715
2022,4,12,1,Victoria,146.93596,-38.42514
2020,7,8,3,Victoria,143.96959,-38.5395
2020,6,30,3,Victoria,143.97029,-38.54325
2022,12,9,1,Victoria,144.19437,-37.41014
2020,4,17,1,Victoria,146.17788,-38.51634
2021,6,11,1,Victoria,145.64234,-37.32466
2021,6,2,1,Victoria,148.29235,-37.14578
2020,8,9,1,Victoria,145.2753,-35.87985
2020,6,30,1,Victoria,147.03439,-38.33562
2023,4,20,1,Victoria,143.83243,-37.72557
2023,1,25,1,Victoria,141.61682,-38.36674
2023,1,25,1,Victoria,144.25722,-37.46026
2020,5,21,1,Victoria,148.26948,-37.3075
2021,9,23,1,Victoria,145.36848,-38.34936
2020,10,14,1,Victoria,145.45953,-37.48231
2022,8,31,1,Victoria,145.92927,-37.33648
2023,2,13,1,Victoria,145.98441,-37.8833
2020,11,24,1,Victoria,145.20003,-37.16903
2023,1,29,1,Victoria,144.17848,-37.42848
2020,8,24,1,Victoria,145.69032,-37.58375
2020,10,13,1,Victoria,145.20143,-37.17004
2022,3,17,1,Victoria,144.24602,-37.36987
2020,11,21,1,Victoria,145.20574,-37.14551
2020,11,24,1,Victoria,145.2032,-37.17126
2022,12,22,1,Victoria,144.22572,-37.3904
2021,7,30,1,Victoria,146.84251,-38.39233
2022,2,21,1,Victoria,146.30726,-38.22102
2021,12,8,1,Victoria,144.0541,-37.2678
2023,3,8,1,Victoria,144.22681,-37.37042
2022,6,27,1,Victoria,145.29435,-38.31329
2023,1,25,1,Victoria,145.18823,-37.13964
2020,8,11,1,Victoria,143.96091,-38.5442
2020,12,10,1,Victoria,146.50553,-38.60641
2022,5,10,1,Victoria,146.85035,-38.44293
2020,12,11,1,Victoria,144.3002,-37.4937
2021,1,20,1,Victoria,145.67073,-37.89597
2022,3,9,1,Victoria,146.40261,-38.02849
2020,5,5,3,Victoria,145.9223,-36.8559
2021,3,4,1,Victoria,145.70922,-37.83541
2023,12,11,1,Victoria,143.39599,-38.67168
2022,3,17,1,Victoria,144.24602,-37.36987
2022,12,5,1,Victoria,144.1867,-37.39299
2020,11,24,3,Victoria,145.7186,-37.8558
2022,10,4,1,Victoria,141.54254,-37.96258
2022,6,28,1,Victoria,145.71302,-37.86817
2020,4,3,1,Victoria,147.4501,-38.12826
2021,7,12,1,Victoria,146.84507,-38.41084
2023,7,11,1,Victoria,144.30436,-37.30115
2020,10,13,1,Victoria,145.20231,-37.17073
2023,2,2,1,Victoria,148.5213,-36.94633
2020,8,5,1,Victoria,145.44287,-35.85559
2022,9,28,1,Victoria,146.3735,-37.94445
2021,8,2,1,Victoria,146.84472,-38.45749
2021,11,21,1,Victoria,146.78281,-38.3238
2021,10,11,1,Victoria,145.64975,-37.02652
2022,10,3,1,Victoria,141.51572,-37.98235
2023,3,8,1,Victoria,144.21973,-37.37201
2021,11,12,1,Victoria,145.4355,-38.36342
2023,3,8,1,Victoria,144.2707,-37.34417
2020,3,16,1,Victoria,144.2987,-37.4851
2020,2,20,1,Victoria,146.49149,-38.4419
2021,11,16,1,Victoria,146.78787,-38.35727
2021,5,18,1,Victoria,146.89176,-38.46006
2022,5,16,1,Victoria,146.88475,-38.42048
2020,11,4,1,Victoria,147.48832,-37.66895
2023,5,23,1,Victoria,145.58869,-37.2656
2020,6,30,1,Victoria,147.023,-38.38917
2022,1,20,1,Victoria,144.30172,-37.32497
2022,10,13,1,Victoria,141.11464,-38.05006
2020,4,28,1,Victoria,147.56105,-37.65955
2020,5,6,1,Victoria,146.56232,-38.64518
2021,12,16,1,Victoria,148.34568,-37.34702
2023,6,8,1,Victoria,144.143,-37.42297
2022,10,5,1,Victoria,141.64628,-37.99474
2021,9,5,1,Victoria,145.31299,-38.36284
2021,12,6,3,Victoria,143.35138,-37.06926
2022,6,23,1,Victoria,145.71134,-37.8679
2021,11,27,1,Victoria,145.28372,-38.32709
2021,12,17,1,Victoria,148.26723,-37.29684
2023,12,16,1,Victoria,141.55171,-38.2184
2020,6,30,1,Victoria,146.31799,-39.01515
2022,4,12,1,Victoria,146.91953,-38.42528
2020,5,12,1,Victoria,146.43774,-38.5593
2021,11,28,1,Victoria,145.32298,-38.35849
2023,2,13,1,Victoria,145.98763,-37.88608
2022,10,4,1,Victoria,141.51011,-38.15037
2021,11,30,1,Victoria,145.43033,-38.33317
2023,1,10,1,Victoria,144.26982,-37.4588
2022,12,13,1,Victoria,144.2118,-37.38005
2020,11,7,3,New South Wales,153.523046,-28.711473
2021,9,27,1,Victoria,146.21294,-37.93215
2022,12,21,1,Victoria,144.22045,-37.38754
2022,10,6,1,Victoria,141.4666,-37.93063
2023,6,28,1,Victoria,144.26551,-37.26995
2020,11,26,1,Victoria,146.97145,-38.18889
2020,11,4,1,Victoria,147.48832,-37.66895
2020,9,1,1,Victoria,143.96756,-38.53028
2020,6,29,1,Victoria,146.27451,-37.92095
2021,8,2,1,Victoria,146.83247,-38.39951
2021,2,16,1,Victoria,145.58285,-37.30191
2021,11,24,1,Victoria,145.4856,-38.33947
2022,10,6,1,Victoria,141.44907,-38.15916
2021,8,18,1,Victoria,148.19546,-37.19441
2022,2,25,1,Victoria,143.71482,-38.48108
2022,6,20,1,Victoria,146.83416,-38.42053
2022,12,7,1,Victoria,144.21141,-37.38147
2020,5,13,1,Victoria,146.43632,-38.48691
2022,7,11,1,Victoria,146.8734,-38.43447
2022,11,28,1,Victoria,146.1831,-36.79809
2020,4,21,1,Victoria,146.36245,-38.61755
2021,11,1,1,Victoria,147.47756,-37.71714
2020,3,12,1,Victoria,144.4724,-37.364
2023,3,22,1,Victoria,144.10507,-37.44251
2023,7,11,1,Victoria,144.30847,-37.295
2020,12,23,1,Victoria,147.16983,-38.25951
2022,3,17,1,Victoria,144.24602,-37.36987
2022,9,20,1,Victoria,146.37466,-37.94524
2022,3,9,1,Victoria,146.40261,-38.02849
2023,2,11,1,Victoria,144.08662,-37.48693
2022,12,3,1,Victoria,144.28322,-37.343
2022,6,20,1,Victoria,146.83919,-38.43892
2022,10,6,1,Victoria,141.69413,-38.19931
2023,3,7,1,Victoria,145.75434,-37.85886
2020,5,11,1,Victoria,146.259,-38.59371
2023,1,23,1,Victoria,143.43692,-38.56711
2021,9,27,1,Victoria,147.47626,-38.07479
2023,1,6,1,Victoria,144.18836,-37.46216
2022,3,25,1,Victoria,148.2903,-37.30606
2022,10,13,1,Victoria,141.046,-38.0331
2021,11,16,1,Victoria,147.2581,-38.2297
2022,1,31,1,Victoria,145.43549,-38.3635
2022,12,14,1,Victoria,144.212,-37.37739
2023,5,23,1,Victoria,145.58888,-37.26635
2022,7,29,1,Victoria,145.3699,-38.3693
2021,12,7,1,Victoria,145.41847,-38.32671
2020,3,27,1,Victoria,146.90203,-38.28437
2021,5,13,1,Victoria,146.80239,-38.4784
2022,12,8,1,Victoria,146.11253,-37.93103
2022,12,9,1,Victoria,144.26341,-37.46236
2020,5,31,1,Victoria,142.36253,-38.31832
2022,10,2,1,Victoria,143.94433,-38.55382
2022,10,14,1,Victoria,140.98819,-37.99937
2021,10,6,1,Victoria,148.27713,-37.2685
2020,3,16,1,Victoria,147.54438,-38.07489
2020,12,3,1,Victoria,144.2601,-37.5129
2021,10,27,1,Victoria,146.24853,-38.04672
2022,10,3,1,Victoria,141.52483,-37.98465
2023,2,13,1,Victoria,145.98763,-37.88608
2021,10,6,1,Victoria,148.27894,-37.27684
2022,5,20,1,Victoria,145.69237,-37.83509
2021,2,3,1,Victoria,146.48826,-36.94494
2020,2,6,1,Victoria,147.48777,-37.6687
2023,5,17,1,Victoria,146.80808,-38.38077
2022,12,7,1,Victoria,144.19919,-37.41174
2020,7,12,1,Victoria,144.29777,-37.48662
2020,6,17,1,Victoria,146.81767,-38.3441
2020,7,26,3,New South Wales,153.497,-28.685
2022,10,4,1,Victoria,141.59391,-38.02692
2021,11,24,1,Victoria,145.48245,-38.33854
2022,6,1,1,Victoria,145.31342,-38.38078
2022,3,17,1,Victoria,144.24602,-37.36987
2020,5,11,1,Victoria,145.27092,-38.1367
2020,2,27,1,Victoria,146.58162,-38.45087
2022,8,26,1,Victoria,145.37122,-38.37118
2022,9,3,1,Victoria,145.37113,-38.37121
2021,3,11,1,Victoria,147.49357,-38.07614
2021,11,5,1,Victoria,144.61355,-37.37203
2022,10,19,1,Victoria,146.72176,-38.3135
2021,9,13,1,Victoria,147.47845,-38.08896
2023,3,22,1,Victoria,144.08732,-37.46575
2021,10,21,1,Victoria,145.33852,-38.37522
2023,6,6,1,Victoria,147.453,-37.64819
2022,2,4,1,Victoria,144.4006,-37.4992
2020,6,30,1,Victoria,147.0394,-38.47905
2020,12,23,1,Victoria,147.19053,-38.27732
2022,10,6,1,Victoria,141.70009,-38.20272
2021,5,13,1,Victoria,146.79504,-38.44815
2023,7,4,1,Victoria,144.37039,-37.43754
2020,1,13,3,Queensland,153.33447,-27.8927
2020,12,3,1,Victoria,146.16403,-37.36519
2023,2,9,1,Victoria,144.09216,-37.43933
2023,2,20,1,Victoria,144.10323,-37.50069
2023,6,6,1,Victoria,147.453,-37.64819
2021,4,6,1,Victoria,146.74612,-38.45241
2020,8,28,3,Queensland,153.44433,-28.14514
2022,8,31,1,Victoria,143.52018,-38.80639
2023,5,23,1,Victoria,145.58869,-37.2656
2021,5,18,1,Victoria,146.89162,-38.46519
2021,7,30,1,Victoria,146.86527,-38.38489
2020,3,30,1,Victoria,146.20766,-38.21041
2021,2,3,1,Victoria,146.47705,-36.93344
2022,9,13,1,Victoria,144.40487,-37.61261
2021,1,19,1,Victoria,146.44267,-38.33809
2022,11,28,1,Victoria,144.28101,-37.40037
2020,4,17,1,Victoria,146.13229,-38.59369
2020,4,21,1,Victoria,146.47278,-38.68411
2022,1,21,1,Victoria,143.6197,-38.4695
2022,8,28,1,Victoria,145.37109,-38.37116
2022,10,13,1,Victoria,141.11707,-38.04098
2020,3,23,1,Victoria,146.04246,-38.31205
2020,3,30,1,Victoria,146.26787,-38.2558
2020,4,14,1,Victoria,146.05186,-38.37919
2021,2,26,1,Victoria,146.36946,-38.41969
2022,8,31,1,Victoria,145.3695,-38.36938
2021,6,5,1,Victoria,144.27868,-37.28735
2022,7,9,1,Victoria,145.29425,-38.31104
2022,12,7,1,Victoria,144.24702,-37.44593
2021,10,8,1,Victoria,145.31947,-38.29376
2021,4,12,1,Victoria,146.74229,-38.50142
2023,4,28,1,Victoria,144.17928,-37.42164
2020,4,24,1,Victoria,146.48262,-38.68304
2020,7,8,1,Victoria,146.94879,-38.4672
2022,3,1,1,Victoria,145.67996,-37.81151
2022,1,17,1,Victoria,143.25558,-37.08084
2022,10,5,1,Victoria,141.63781,-38.02177
2022,4,11,1,Victoria,145.69282,-37.83522
2021,10,22,3,Queensland,153.45014,-28.1009
2023,6,5,1,Victoria,147.45613,-37.65504
2020,8,23,1,Victoria,145.10485,-35.87259
2021,5,3,1,Victoria,145.52845,-38.59676
2020,6,9,1,Victoria,147.0125,-38.32955
2022,10,6,1,Victoria,141.51301,-37.93183
2023,2,3,1,Victoria,145.83058,-36.92737
2021,4,30,1,Victoria,146.78049,-38.397
2023,3,15,1,Victoria,145.70337,-37.5743
2023,5,22,1,Victoria,145.58763,-37.26716
2023,3,8,1,Victoria,144.2707,-37.34417
2021,3,10,1,Victoria,149.7493,-37.5618
2022,10,14,1,Victoria,140.99564,-38.02388
2022,1,31,1,Victoria,145.43545,-38.3636
2020,6,18,1,Victoria,147.95715,-37.7101
2021,1,15,1,Victoria,146.26,-36.24222
2023,1,21,1,Victoria,143.72057,-37.24717
2021,12,4,1,Victoria,146.79123,-38.32815
2020,4,21,1,Victoria,146.34445,-38.61929
2022,5,6,1,Victoria,148.31403,-37.29361
2020,12,23,1,Victoria,147.17065,-38.27476
2022,11,14,1,Victoria,147.29991,-38.23237
2021,5,3,1,Victoria,145.56683,-38.64616
2023,2,27,1,Victoria,146.35205,-37.96683
2020,11,1,1,Victoria,143.83986,-38.67093
2021,12,11,1,Victoria,145.43599,-38.31353
2021,2,3,1,Victoria,146.28862,-38.22037
2021,3,31,1,Victoria,146.17252,-37.91373
2021,12,15,1,Victoria,148.3029,-37.27999
2020,1,17,1,Victoria,146.1638,-38.36779
2023,3,15,1,Victoria,145.70337,-37.5743
2020,11,24,1,Victoria,145.20323,-37.17126
2022,8,22,1,Victoria,145.37111,-38.37125
2022,10,4,1,Victoria,141.55233,-37.96252
2021,7,30,1,Victoria,146.84539,-38.39351
2023,2,13,1,Victoria,145.98763,-37.88608
2021,4,6,1,Victoria,146.75929,-38.48415
2022,12,20,1,Victoria,144.30648,-37.42909
2020,5,17,1,Victoria,146.23231,-38.57223
2020,11,26,1,Victoria,146.98947,-38.19976
2022,5,10,1,Victoria,148.27339,-37.31806
2023,9,18,1,Victoria,143.41095,-38.49166
2020,6,18,1,Victoria,143.26639,-37.31139
2022,1,15,1,Victoria,143.27838,-37.33008
2023,4,6,3,Queensland,153.3717,-28.11533
2021,4,30,1,Victoria,146.79088,-38.39458
2023,2,3,1,Victoria,146.89382,-38.45906
2021,9,12,1,Victoria,141.55695,-37.93425
2022,9,9,1,Victoria,145.37125,-38.37135
2021,7,12,1,Victoria,146.85087,-38.41497
2020,2,3,1,Victoria,146.22834,-38.33978
2021,1,9,3,Queensland,153.35717,-27.94998
2022,3,10,1,Victoria,144.4234,-37.4105
2021,10,27,1,Victoria,145.30266,-38.34471
2021,1,21,1,Victoria,143.5599,-38.8307
2022,5,2,1,Victoria,145.64015,-37.33524
2020,4,30,1,Victoria,146.30199,-38.23437
2022,5,27,1,Victoria,145.31631,-38.30506
2023,3,8,1,Victoria,144.2252,-37.37434
2023,2,15,1,Victoria,144.07224,-37.45297
2022,12,14,1,Victoria,144.23203,-37.36501
2022,1,16,1,Victoria,143.24861,-37.06065
2023,1,6,1,Victoria,144.28582,-37.44201
2021,10,15,1,Victoria,145.43551,-38.36354
2020,12,10,1,Victoria,145.36719,-36.83966
2020,5,17,1,Victoria,146.32919,-38.51334
2022,3,10,1,Victoria,144.29328,-37.32759
2022,6,28,1,Victoria,145.71117,-37.8679
2020,4,24,1,Victoria,146.5084,-38.67751
2023,5,18,1,Victoria,144.07526,-37.46733
2022,10,3,1,Victoria,141.50522,-37.9823
2022,11,29,1,Victoria,146.18151,-36.80919
2021,8,19,1,Victoria,148.18617,-37.19261
2023,5,23,1,Victoria,145.58712,-37.26648
2022,5,16,1,Victoria,146.85612,-38.41602
2022,12,13,1,Victoria,144.21195,-37.37895
2020,8,24,1,Victoria,145.69048,-37.57732
2020,8,28,3,Queensland,153.44458,-28.14517
2021,9,28,1,Victoria,147.48777,-38.07252
2020,11,4,1,Victoria,145.13611,-38.17613
2020,3,9,1,Victoria,143.93016,-37.45369
2021,7,22,1,Victoria,146.46128,-38.08994
2020,3,9,1,Victoria,146.2171,-38.27292
2023,2,8,1,Victoria,141.6177,-38.36718
2021,11,26,1,Victoria,145.48336,-38.33796
2022,5,9,1,Victoria,145.29333,-38.33553
2020,3,30,1,Victoria,145.80399,-37.3618
2021,6,6,1,Victoria,148.32462,-37.06807
2022,8,8,1,Victoria,143.42613,-38.55123
2020,12,23,1,Victoria,147.27083,-38.23759
2020,4,21,1,Victoria,146.46893,-38.68386
2022,9,28,1,Victoria,146.3735,-37.94445
2021,3,15,1,Victoria,146.32469,-38.48367
2023,9,18,1,Victoria,143.41214,-38.49197
2020,2,27,1,Victoria,146.62743,-38.46123
2022,10,12,1,Victoria,141.26562,-38.03486
2022,12,8,1,Victoria,144.18515,-37.3927
2020,2,19,1,Victoria,146.27795,-38.52203
2022,9,2,1,Victoria,145.36989,-38.36948
2020,11,13,1,Victoria,146.26058,-38.28099
2023,3,8,1,Victoria,144.22764,-37.36495
2022,8,17,1,Victoria,146.84668,-38.46531
2023,3,8,1,Victoria,144.22764,-37.36495
2022,10,13,1,Victoria,141.25155,-38.04784
2021,9,14,1,Victoria,145.6981,-37.82821
2022,2,4,1,Victoria,145.64755,-37.02649
2022,7,2,1,Victoria,145.28496,-38.34772
2023,4,19,1,Victoria,143.83595,-37.72521
2020,2,19,1,Victoria,146.28803,-38.5315
2022,10,6,1,Victoria,141.45833,-38.13507
2020,8,31,1,Victoria,143.96636,-38.54658
2020,12,10,1,Victoria,145.35388,-36.84388
2021,1,17,1,Victoria,145.83093,-37.78796
2022,10,5,1,Victoria,141.44225,-37.87548
2021,6,22,1,Victoria,145.68794,-37.57705
2022,10,4,1,Victoria,141.53067,-37.96648
2022,12,5,1,Victoria,144.28536,-37.34419
2022,12,7,1,Victoria,144.23898,-37.36747
2020,4,24,1,Victoria,146.40158,-38.6265
2020,4,9,1,Victoria,145.59794,-37.95795
2022,5,23,1,Victoria,148.29031,-37.30262
2023,1,29,1,Victoria,144.17528,-37.43032
2020,2,3,1,Victoria,146.23444,-38.31546
2021,6,15,3,Queensland,153.27776,-27.978
2023,3,8,1,Victoria,144.22681,-37.37042
2023,6,6,1,Victoria,144.25205,-35.74597
2020,8,24,1,Victoria,143.25426,-38.30507
2022,10,6,1,Victoria,141.73755,-38.20905
2023,6,5,1,Victoria,147.45613,-37.65504
2022,10,13,1,Victoria,141.11381,-38.04566
2021,3,19,1,Victoria,147.49084,-38.09544
2021,11,2,1,Victoria,145.43549,-38.3634
2021,11,6,1,Victoria,145.40994,-38.36183
2022,10,8,1,Victoria,141.45636,-37.95098
2020,5,6,1,Victoria,146.54511,-38.64966
2022,11,8,1,Victoria,145.69553,-37.89669
2023,5,23,1,Victoria,145.58888,-37.26635
2023,2,13,1,Victoria,145.98441,-37.8833
2022,1,16,1,Victoria,143.29235,-37.08782
2023,5,22,1,Victoria,145.58754,-37.26762
2020,1,17,1,Victoria,146.17408,-38.36072
2020,9,30,1,Victoria,146.28231,-38.29999
2021,1,19,1,Victoria,146.46824,-38.34318
2023,2,14,1,Victoria,144.09971,-37.40039
2022,11,29,1,Victoria,144.25305,-37.34915
2021,9,27,1,Victoria,145.36895,-38.32961
2021,11,21,1,Victoria,146.77975,-38.3257
2023,2,21,1,Victoria,145.39259,-37.81755
2023,6,17,1,Victoria,145.38333,-37.48291
2021,8,20,1,Victoria,145.27579,-38.36573
2020,4,7,1,Victoria,149.7373,-37.5501
2021,7,10,1,Queensland,151.996658,-27.6617
2020,8,16,1,Queensland,152.34149,-27.83211
2020,9,15,1,Queensland,152.346775,-27.82761
2020,9,15,1,Queensland,152.34396,-27.83218
2020,6,21,1,Queensland,152.91544,-27.38155
2020,8,16,1,Queensland,152.346094,-27.834955
2021,8,25,1,Queensland,152.08715,-27.695383
2020,9,15,1,Queensland,152.34387,-27.832323
2020,8,5,1,Queensland,151.652,-28.048
2020,8,16,1,Queensland,152.344792,-27.832568
2020,11,30,1,Queensland,152.9614,-27.27645
2020,8,29,1,Queensland,152.906334,-25.368472
2020,8,16,1,Queensland,152.343517,-27.833216
2020,8,30,1,Queensland,152.345279,-27.828226
2021,3,28,1,Queensland,152.067754,-27.691474
2020,8,16,1,Queensland,152.342691,-27.835358
2020,8,16,1,Queensland,152.34258,-27.83294
2021,8,25,1,Queensland,152.08237,-27.70093
2020,8,30,1,Queensland,152.345763,-27.82643
2020,5,24,1,Queensland,153.0416,-26.3822
2020,8,16,1,Queensland,152.34555,-27.83329
2021,7,11,1,Queensland,151.986113,-27.636392
2020,11,6,1,Queensland,152.40304,-27.547967
2020,8,30,1,Queensland,152.3446,-27.83185
2021,3,7,1,Queensland,152.09119,-27.67891
2020,9,14,1,Queensland,152.247423,-27.495892
2020,1,26,1,Queensland,152.19263,-27.262091
2021,3,29,1,Queensland,152.8084,-26.4256
2020,9,30,1,Queensland,152.8054,-26.4256
2020,9,7,1,Queensland,152.9856,-26.432
2020,8,16,1,Queensland,152.34073,-27.83319
2020,7,1,1,Queensland,152.8641,-26.3777
2020,1,8,1,Queensland,152.6734,-26.320189
2020,8,8,1,Queensland,153.05286,-27.54013
2020,1,13,1,Queensland,152.288056,-27.516389
2020,9,1,1,Queensland,153.0295,-26.3785
2020,8,16,1,Queensland,152.34291,-27.8336
2020,11,10,1,Queensland,152.8823,-26.4302
2020,8,30,1,Queensland,152.34761,-27.82537
2021,3,7,1,Queensland,152.09126,-27.67781
2021,2,20,1,Queensland,152.9803,-26.314
2020,9,15,1,Queensland,152.3441,-27.83231
2020,9,6,1,Queensland,153.0127,-26.3497
2020,9,15,1,Queensland,152.34599,-27.82655
2021,9,24,1,Queensland,152.64671,-27.61103
2020,9,15,1,Queensland,152.34473,-27.8294
2021,4,24,1,Queensland,152.386078,-27.784097
2020,1,20,1,Queensland,152.249513,-27.496634
2020,8,30,1,Queensland,152.347435,-27.825054
2020,9,15,1,Queensland,152.344089,-27.831982
2020,8,30,1,Queensland,152.344607,-27.830468
2020,8,30,1,Queensland,152.34756,-27.82642
2020,9,15,1,Queensland,152.34422,-27.83225
2020,8,30,1,Queensland,152.344573,-27.829882
2020,8,30,1,Queensland,152.34666,-27.82574
2020,1,25,1,Queensland,153.019726,-26.37824
2020,8,16,1,Queensland,152.343842,-27.833397
2020,1,11,1,Queensland,152.250014,-27.495256
2020,7,18,1,Queensland,152.9842,-26.3983
2020,8,30,1,Queensland,152.34465,-27.83026
2020,8,30,1,Queensland,152.34401,-27.83196
2020,8,30,1,Queensland,152.3476,-27.82438
2020,9,14,1,Queensland,152.139254,-27.572391
2020,8,16,1,Queensland,152.341037,-27.832925
2020,8,1,1,Queensland,152.9297,-26.3666
2020,8,16,1,Queensland,152.341864,-27.830204
2021,5,19,1,Queensland,152.9148,-26.4474
2021,9,13,1,Queensland,152.8152,-26.3474
2020,6,27,1,Queensland,152.8151,-26.3612
2020,1,5,1,Queensland,152.243087,-27.488974
2020,8,30,1,Queensland,152.082855,-27.546171
2021,2,22,1,Queensland,153.0335,-26.33
2020,10,18,1,Queensland,152.9055,-26.274
2020,8,30,1,Queensland,152.34476,-27.829369
2021,7,19,1,Queensland,152.9875,-26.3482
2021,7,10,1,Queensland,151.992367,-27.65965
2020,9,15,1,Queensland,152.34442,-27.83216
2020,8,16,1,Queensland,152.33936,-27.83242
2020,8,30,1,Queensland,152.34749,-27.82582
2021,3,7,1,Queensland,152.09187,-27.6776
2020,9,15,1,Queensland,152.34605,-27.82658
2020,8,25,1,Queensland,153.04677,-26.46924
2020,9,3,1,Queensland,152.944802,-26.479631
2020,8,16,1,Queensland,152.34586,-27.83535
2020,1,3,1,Queensland,152.183727,-27.533879
2020,3,29,1,Queensland,152.44037,-27.41488
2021,3,7,1,Queensland,152.053136,-27.722035
2021,9,27,1,Queensland,152.260841,-27.580246
2021,3,28,1,Queensland,152.068253,-27.690957
2020,8,16,1,Queensland,152.339441,-27.832238
2020,8,16,1,Queensland,152.343817,-27.832166
2020,9,27,1,Queensland,152.247495,-27.496009
2020,10,28,1,Queensland,153.0098,-26.4441
2020,1,13,1,Queensland,151.9891,-27.6613
2020,11,6,1,Queensland,153.058,-27.547
2020,8,30,1,Queensland,152.34738,-27.824575
2020,8,30,1,Queensland,152.346207,-27.826645
2020,8,19,1,Queensland,152.343993,-27.831947
2020,12,27,1,Queensland,152.9265,-27.2841
2020,1,16,1,Queensland,152.714081,-26.219686
2020,2,3,1,Queensland,152.256567,-26.072733
2020,8,30,1,Queensland,152.346031,-27.826623
2020,8,30,1,Queensland,152.344586,-27.830645
2020,10,8,1,Queensland,152.089933,-27.703844
2020,9,15,1,Queensland,152.139444,-27.571699
2020,6,,1,Queensland,153.0055,-26.4344
2020,11,5,1,Queensland,152.264254,-27.572691
2020,1,6,1,Queensland,153.0052,-26.4347
2020,7,16,1,Queensland,152.8244,-25.3435
2020,8,30,1,Queensland,152.34453,-27.8308
2020,8,30,1,Queensland,152.34695,-27.82682
2020,8,30,1,Queensland,152.344905,-27.829095
2020,9,15,1,Queensland,152.34593,-27.8266
2021,7,1,1,Queensland,153.0028,-26.4216
2020,8,16,1,Queensland,152.34625,-27.83441
2020,8,16,1,Queensland,152.33946,-27.83342
2020,8,31,1,Queensland,152.40141,-27.456986
2021,3,7,1,Queensland,152.09142,-27.67764
2020,9,9,1,Queensland,152.9838,-26.4035
2020,10,10,1,Queensland,152.138528,-27.572007
2021,7,10,1,Queensland,151.99214,-27.659452
2020,8,3,1,Queensland,153.05286,-27.54013
2020,1,31,1,Queensland,152.782317,-26.040383
2020,10,8,1,Queensland,152.090698,-27.704376
2020,9,14,1,Queensland,152.247305,-27.495829
2021,8,28,1,Queensland,151.988682,-27.595212
2020,7,1,1,Queensland,152.8645,-26.3772
2020,8,30,1,Queensland,152.34451,-27.83191
2020,9,15,1,Queensland,152.34427,-27.83235
2021,8,25,1,Queensland,152.08675,-27.695017
2020,9,15,1,Queensland,152.34407,-27.83245
2020,1,17,1,Queensland,152.8739,-26.3875
2020,9,15,1,Queensland,152.34482,-27.82932
2020,5,2,1,Queensland,152.043198,-27.648624
2020,8,30,1,Queensland,152.345834,-27.827648
2021,8,25,1,Queensland,152.08235,-27.70095
2020,8,29,1,Queensland,152.339462,-27.833432
2020,8,16,1,Queensland,152.345211,-27.833903
2020,8,16,1,Queensland,152.345412,-27.833231
2020,9,15,1,Queensland,152.34596,-27.82656
2020,8,30,1,Queensland,152.344716,-27.829213
2020,8,16,1,Queensland,152.339143,-27.833104
2020,8,30,1,Queensland,152.34637,-27.82652
2020,9,15,1,Queensland,152.34578,-27.82644
2020,8,30,1,Queensland,152.34448,-27.83147
2020,1,25,1,Queensland,153.105672,-26.379671
